HORAS AL MES	DIVISION	AREA DE PERSONAL	SEXO	EDAD DEL EMPLEADO	CATEGORIA	SALARIOS MINIMOS
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	JEFES	Masculino	(20 - 30]	Joven	(02 - 03]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	CAJERO	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	RECREACION Y TURISMO	INSTRUCTOR	Masculino	(30 - 40]	Joven	(02 - 03]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	CREDITO SOCIAL	PROMOTOR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	CAJERO	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	CAJERO	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	CREDITO SOCIAL	PROMOTOR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	CAJERO	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	CAJERO	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	CAJERO	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SALUD IPS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	CAJERO	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	CAJERO	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	CAJERO	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	CREDITO SOCIAL	PROMOTOR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(... - 20	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	CAJERO	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(... - 20	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(... - 20	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	CREDITO SOCIAL	PROMOTOR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	SUPERVISOR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	SUPERVISOR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	SUPERVISOR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	SUPERVISOR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	JEFES	Femenino	(30 - 40]	Joven	(02 - 03]
(210, 240]	SUPERMERCADOS	JEFES	Masculino	(20 - 30]	Joven	(02 - 03]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	SUPERVISOR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	SUPERVISOR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	SUPERVISOR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Femenino	(20 - 30]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
(210, 240]	SUPERMERCADOS	AUXILIAR	Masculino	(30 - 40]	Joven	(01 - 02]
